,,0,1,2,3,4
119.0,116,46.0,0.0,0.0,2.0,0.0
119.0,244,50.0,0.0,0.0,1.0,0.0
119.0,246,213.0,0.0,2.0,26.0,0.07142857142857142
119.0,120,0.0,0.0,0.0,0.0,0.0
119.0,249,326.0,0.0,6.0,32.0,0.15789473684210525
119.0,125,71.0,0.0,2.0,11.0,0.15384615384615385
119.0,127,3.0,0.0,0.0,1.0,0.0
120.0,128,1.0,0.0,0.0,0.0,0.0
120.0,4,76.0,0.0,1.0,8.0,0.1111111111111111
120.0,261,89.0,0.0,1.0,16.0,0.058823529411764705
120.0,262,517.0,0.0,8.0,47.0,0.14545454545454545
120.0,263,550.0,0.0,5.0,66.0,0.07042253521126761
120.0,137,421.0,0.0,9.0,36.0,0.2
120.0,12,4.0,0.0,0.0,1.0,0.0
120.0,13,310.0,0.0,5.0,22.0,0.18518518518518517
120.0,140,620.0,0.0,6.0,71.0,0.07792207792207792
120.0,141,731.0,0.0,11.0,91.0,0.10784313725490197
120.0,142,535.0,0.0,11.0,62.0,0.1506849315068493
120.0,143,340.0,0.0,4.0,49.0,0.07547169811320754
120.0,144,81.0,0.0,5.0,11.0,0.3125
120.0,148,114.0,0.0,3.0,10.0,0.23076923076923078
120.0,151,261.0,0.0,2.0,42.0,0.045454545454545456
120.0,24,93.0,0.0,1.0,4.0,0.2
120.0,152,26.0,0.0,0.0,1.0,0.0
120.0,158,183.0,0.0,4.0,18.0,0.18181818181818182
120.0,161,549.0,0.0,16.0,102.0,0.13559322033898305
120.0,162,754.0,0.0,10.0,104.0,0.08771929824561403
120.0,163,365.0,0.0,12.0,82.0,0.1276595744680851
120.0,164,369.0,0.0,5.0,65.0,0.07142857142857142
120.0,166,93.0,0.0,0.0,10.0,0.0
120.0,41,103.0,0.0,1.0,3.0,0.25
120.0,42,63.0,0.0,1.0,3.0,0.25
120.0,43,201.0,0.0,4.0,32.0,0.1111111111111111
120.0,170,871.0,0.0,18.0,95.0,0.1592920353982301
120.0,45,24.0,0.0,1.0,4.0,0.2
120.0,48,732.0,0.0,12.0,63.0,0.16
120.0,50,267.0,0.0,7.0,31.0,0.18421052631578946
120.0,186,1102.0,0.0,19.0,103.0,0.1557377049180328
120.0,194,1.0,0.0,0.0,0.0,0.0
120.0,68,433.0,0.0,8.0,68.0,0.10526315789473684
120.0,74,122.0,0.0,0.0,14.0,0.0
120.0,75,229.0,0.0,3.0,19.0,0.13636363636363635
120.0,79,397.0,0.0,6.0,47.0,0.11320754716981132
120.0,209,25.0,0.0,0.0,9.0,0.0
120.0,211,79.0,0.0,0.0,16.0,0.0
120.0,87,175.0,0.0,2.0,25.0,0.07407407407407407
120.0,88,77.0,0.0,1.0,10.0,0.09090909090909091
120.0,90,398.0,0.0,3.0,50.0,0.05660377358490566
120.0,224,145.0,0.0,0.0,15.0,0.0
120.0,100,727.0,0.0,12.0,108.0,0.1
120.0,229,616.0,0.0,10.0,71.0,0.12345679012345678
120.0,230,359.0,0.0,9.0,78.0,0.10344827586206896
120.0,231,314.0,0.0,8.0,36.0,0.18181818181818182
120.0,232,20.0,0.0,0.0,5.0,0.0
120.0,233,387.0,0.0,8.0,52.0,0.13333333333333333
120.0,234,439.0,0.0,4.0,49.0,0.07547169811320754
120.0,107,612.0,0.0,10.0,68.0,0.1282051282051282
120.0,236,1041.0,0.0,11.0,141.0,0.07236842105263158
120.0,237,892.0,0.0,7.0,104.0,0.06306306306306306
120.0,238,628.0,0.0,7.0,65.0,0.09722222222222222
120.0,239,586.0,0.0,7.0,67.0,0.0945945945945946
120.0,113,341.0,0.0,4.0,35.0,0.10256410256410256
120.0,114,134.0,0.0,1.0,16.0,0.058823529411764705
120.0,243,4.0,0.0,0.0,0.0,0.0
120.0,116,46.0,0.0,0.0,2.0,0.0
120.0,244,50.0,0.0,0.0,1.0,0.0
120.0,246,209.0,0.0,4.0,24.0,0.14285714285714285
120.0,120,0.0,0.0,0.0,0.0,0.0
120.0,249,323.0,0.0,3.0,35.0,0.07894736842105263
120.0,125,70.0,0.0,1.0,12.0,0.07692307692307693
120.0,127,3.0,0.0,0.0,1.0,0.0
121.0,128,1.0,0.0,0.0,0.0,0.0
121.0,4,83.0,0.0,0.0,7.0,0.0
121.0,261,104.0,0.0,2.0,16.0,0.1111111111111111
121.0,262,559.0,0.0,2.0,42.0,0.045454545454545456
121.0,263,599.0,0.0,8.0,51.0,0.13559322033898305
121.0,137,450.0,0.0,5.0,30.0,0.14285714285714285
121.0,12,5.0,0.0,1.0,1.0,0.5
121.0,13,325.0,0.0,3.0,16.0,0.15789473684210525
121.0,140,687.0,0.0,12.0,68.0,0.15
121.0,141,798.0,0.0,11.0,68.0,0.13924050632911392
121.0,142,613.0,0.0,7.0,78.0,0.08235294117647059
121.0,143,386.0,0.0,5.0,46.0,0.09803921568627451
121.0,144,97.0,0.0,1.0,16.0,0.058823529411764705
121.0,148,133.0,0.0,1.0,19.0,0.05
121.0,151,291.0,0.0,5.0,30.0,0.14285714285714285
121.0,24,101.0,0.0,1.0,8.0,0.1111111111111111
121.0,152,30.0,0.0,0.0,4.0,0.0
121.0,158,197.0,0.0,0.0,14.0,0.0
121.0,161,638.0,0.0,17.0,89.0,0.16037735849056603
121.0,162,841.0,0.0,12.0,88.0,0.12
121.0,163,433.0,0.0,12.0,69.0,0.14814814814814814
121.0,164,416.0,0.0,5.0,47.0,0.09615384615384616
121.0,166,103.0,0.0,3.0,10.0,0.23076923076923078
121.0,41,107.0,0.0,2.0,4.0,0.3333333333333333
121.0,42,63.0,0.0,0.0,0.0,0.0
121.0,43,236.0,0.0,5.0,36.0,0.12195121951219512
121.0,170,952.0,0.0,15.0,82.0,0.15463917525773196
121.0,45,32.0,0.0,0.0,8.0,0.0
121.0,48,809.0,0.0,10.0,77.0,0.11494252873563218
121.0,50,281.0,0.0,2.0,15.0,0.11764705882352941
121.0,186,1231.0,0.0,13.0,130.0,0.09090909090909091
121.0,194,1.0,0.0,0.0,0.0,0.0
121.0,68,484.0,0.0,10.0,53.0,0.15873015873015872
121.0,74,131.0,0.0,1.0,9.0,0.1
121.0,75,243.0,0.0,1.0,15.0,0.0625
121.0,79,438.0,0.0,7.0,43.0,0.14
121.0,209,30.0,0.0,1.0,5.0,0.16666666666666666
121.0,211,97.0,0.0,0.0,18.0,0.0
121.0,87,185.0,0.0,1.0,10.0,0.09090909090909091
121.0,88,96.0,0.0,0.0,19.0,0.0
121.0,90,427.0,0.0,9.0,31.0,0.225
121.0,224,154.0,0.0,2.0,10.0,0.16666666666666666
121.0,100,797.0,0.0,19.0,71.0,0.2111111111111111
121.0,229,672.0,0.0,9.0,58.0,0.13432835820895522
121.0,230,426.0,0.0,16.0,67.0,0.1927710843373494
121.0,231,362.0,0.0,5.0,49.0,0.09259259259259259
121.0,232,27.0,0.0,0.0,7.0,0.0
121.0,233,422.0,0.0,9.0,37.0,0.1956521739130435
121.0,234,498.0,0.0,5.0,59.0,0.078125
121.0,107,677.0,0.0,8.0,66.0,0.10810810810810811
121.0,236,1169.0,0.0,21.0,130.0,0.1390728476821192
121.0,237,1012.0,0.0,9.0,120.0,0.06976744186046512
121.0,238,710.0,0.0,5.0,83.0,0.056818181818181816
121.0,239,656.0,0.0,8.0,71.0,0.10126582278481013
121.0,113,384.0,0.0,4.0,45.0,0.08163265306122448
121.0,114,144.0,0.0,3.0,10.0,0.23076923076923078
121.0,243,5.0,0.0,0.0,1.0,0.0
121.0,116,49.0,0.0,0.0,3.0,0.0
121.0,244,52.0,0.0,0.0,2.0,0.0
121.0,246,242.0,0.0,3.0,33.0,0.08333333333333333
121.0,120,0.0,0.0,0.0,0.0,0.0
121.0,249,349.0,0.0,4.0,26.0,0.13333333333333333
121.0,125,78.0,0.0,1.0,8.0,0.1111111111111111
121.0,127,3.0,0.0,0.0,0.0,0.0
122.0,128,1.0,0.0,0.0,0.0,0.0
122.0,4,82.0,0.0,1.0,6.0,0.14285714285714285
122.0,261,103.0,0.0,1.0,17.0,0.05555555555555555
122.0,262,552.0,0.0,7.0,37.0,0.1590909090909091
122.0,263,586.0,0.0,12.0,47.0,0.2033898305084746
122.0,137,444.0,0.0,6.0,29.0,0.17142857142857143
122.0,12,5.0,0.0,0.0,2.0,0.0
122.0,13,322.0,0.0,3.0,16.0,0.15789473684210525
122.0,140,673.0,0.0,12.0,68.0,0.15
122.0,141,787.0,0.0,11.0,68.0,0.13924050632911392
122.0,142,603.0,0.0,10.0,75.0,0.11764705882352941
122.0,143,383.0,0.0,3.0,48.0,0.058823529411764705
122.0,144,94.0,0.0,3.0,14.0,0.17647058823529413
122.0,148,130.0,0.0,3.0,17.0,0.15
122.0,151,284.0,0.0,7.0,28.0,0.2
122.0,24,100.0,0.0,1.0,8.0,0.1111111111111111
122.0,152,30.0,0.0,0.0,4.0,0.0
122.0,158,193.0,0.0,3.0,11.0,0.21428571428571427
122.0,161,619.0,0.0,18.0,88.0,0.16981132075471697
122.0,162,828.0,0.0,11.0,89.0,0.11
122.0,163,419.0,0.0,13.0,68.0,0.16049382716049382
122.0,164,409.0,0.0,7.0,45.0,0.1346153846153846
122.0,166,100.0,0.0,2.0,11.0,0.15384615384615385
122.0,41,107.0,0.0,0.0,6.0,0.0
122.0,42,63.0,0.0,0.0,0.0,0.0
122.0,43,234.0,0.0,1.0,40.0,0.024390243902439025
122.0,170,940.0,0.0,11.0,86.0,0.1134020618556701
122.0,45,32.0,0.0,0.0,8.0,0.0
122.0,48,799.0,0.0,9.0,78.0,0.10344827586206896
122.0,50,279.0,0.0,2.0,15.0,0.11764705882352941
122.0,186,1217.0,0.0,12.0,131.0,0.08391608391608392
122.0,194,1.0,0.0,0.0,0.0,0.0
122.0,68,473.0,0.0,9.0,54.0,0.14285714285714285
122.0,74,130.0,0.0,1.0,9.0,0.1
122.0,75,243.0,0.0,0.0,16.0,0.0
122.0,79,427.0,0.0,10.0,40.0,0.2
122.0,209,30.0,0.0,0.0,6.0,0.0
122.0,211,97.0,0.0,0.0,18.0,0.0
122.0,87,184.0,0.0,1.0,10.0,0.09090909090909091
122.0,88,93.0,0.0,3.0,16.0,0.15789473684210525
122.0,90,420.0,0.0,7.0,33.0,0.175
122.0,224,153.0,0.0,0.0,12.0,0.0
122.0,100,781.0,0.0,15.0,75.0,0.16666666666666666
122.0,229,664.0,0.0,7.0,60.0,0.1044776119402985
122.0,230,414.0,0.0,11.0,72.0,0.13253012048192772
122.0,231,358.0,0.0,4.0,50.0,0.07407407407407407
122.0,232,27.0,0.0,0.0,7.0,0.0
122.0,233,416.0,0.0,6.0,40.0,0.13043478260869565
122.0,234,483.0,0.0,13.0,51.0,0.203125
122.0,107,665.0,0.0,12.0,62.0,0.16216216216216217
122.0,236,1149.0,0.0,18.0,133.0,0.11920529801324503
122.0,237,1001.0,0.0,10.0,119.0,0.07751937984496124
122.0,238,700.0,0.0,9.0,79.0,0.10227272727272728
122.0,239,646.0,0.0,9.0,70.0,0.11392405063291139
122.0,113,381.0,0.0,3.0,46.0,0.061224489795918366
122.0,114,143.0,0.0,1.0,12.0,0.07692307692307693
122.0,243,5.0,0.0,0.0,1.0,0.0
122.0,116,49.0,0.0,0.0,3.0,0.0
122.0,244,52.0,0.0,0.0,2.0,0.0
122.0,246,236.0,0.0,6.0,30.0,0.16666666666666666
122.0,120,0.0,0.0,0.0,0.0,0.0
122.0,249,346.0,0.0,3.0,27.0,0.1
122.0,125,77.0,0.0,1.0,8.0,0.1111111111111111
122.0,127,3.0,0.0,0.0,0.0,0.0
123.0,128,1.0,0.0,0.0,0.0,0.0
123.0,4,82.0,0.0,0.0,7.0,0.0
123.0,261,97.0,0.0,5.0,13.0,0.2777777777777778
123.0,262,547.0,0.0,5.0,39.0,0.11363636363636363
123.0,263,580.0,0.0,6.0,53.0,0.1016949152542373
123.0,137,440.0,0.0,4.0,31.0,0.11428571428571428
123.0,12,5.0,0.0,0.0,2.0,0.0
123.0,13,319.0,0.0,3.0,16.0,0.15789473684210525
123.0,140,663.0,0.0,10.0,70.0,0.125
123.0,141,782.0,0.0,5.0,74.0,0.06329113924050633
123.0,142,594.0,0.0,7.0,78.0,0.08235294117647059
123.0,143,375.0,0.0,8.0,43.0,0.1568627450980392
123.0,144,91.0,0.0,3.0,14.0,0.17647058823529413
123.0,148,129.0,0.0,1.0,19.0,0.05
123.0,151,277.0,0.0,6.0,29.0,0.17142857142857143
123.0,24,96.0,0.0,3.0,6.0,0.3333333333333333
123.0,152,30.0,0.0,0.0,4.0,0.0
123.0,158,191.0,0.0,1.0,13.0,0.07142857142857142
123.0,161,598.0,0.0,21.0,85.0,0.19811320754716982
123.0,162,820.0,0.0,8.0,92.0,0.08
123.0,163,404.0,0.0,12.0,69.0,0.14814814814814814
123.0,164,403.0,0.0,6.0,46.0,0.11538461538461539
123.0,166,98.0,0.0,2.0,11.0,0.15384615384615385
123.0,41,106.0,0.0,1.0,5.0,0.16666666666666666
123.0,42,63.0,0.0,0.0,0.0,0.0
123.0,43,229.0,0.0,4.0,37.0,0.0975609756097561
123.0,170,934.0,0.0,6.0,91.0,0.061855670103092786
123.0,45,30.0,0.0,2.0,6.0,0.25
123.0,48,788.0,0.0,9.0,78.0,0.10344827586206896
123.0,50,278.0,0.0,1.0,16.0,0.058823529411764705
123.0,186,1208.0,0.0,9.0,134.0,0.06293706293706294
123.0,194,1.0,0.0,0.0,0.0,0.0
123.0,68,471.0,0.0,2.0,61.0,0.031746031746031744
123.0,74,129.0,0.0,1.0,9.0,0.1
123.0,75,239.0,0.0,4.0,12.0,0.25
123.0,79,419.0,0.0,7.0,43.0,0.14
123.0,209,30.0,0.0,0.0,6.0,0.0
123.0,211,96.0,0.0,1.0,17.0,0.05555555555555555
123.0,87,181.0,0.0,3.0,8.0,0.2727272727272727
123.0,88,93.0,0.0,0.0,19.0,0.0
123.0,90,417.0,0.0,3.0,37.0,0.075
123.0,224,151.0,0.0,2.0,10.0,0.16666666666666666
123.0,100,774.0,0.0,7.0,83.0,0.07777777777777778
123.0,229,649.0,0.0,15.0,52.0,0.22388059701492538
123.0,230,407.0,0.0,6.0,77.0,0.07228915662650602
123.0,231,353.0,0.0,5.0,49.0,0.09259259259259259
123.0,232,27.0,0.0,0.0,7.0,0.0
123.0,233,415.0,0.0,1.0,45.0,0.021739130434782608
123.0,234,478.0,0.0,4.0,60.0,0.0625
123.0,107,653.0,0.0,11.0,63.0,0.14864864864864866
123.0,236,1126.0,0.0,22.0,129.0,0.1456953642384106
123.0,237,984.0,0.0,16.0,113.0,0.12403100775193798
123.0,238,690.0,0.0,9.0,79.0,0.10227272727272728
123.0,239,641.0,0.0,5.0,74.0,0.06329113924050633
123.0,113,376.0,0.0,5.0,44.0,0.10204081632653061
123.0,114,140.0,0.0,3.0,10.0,0.23076923076923078
123.0,243,5.0,0.0,0.0,1.0,0.0
123.0,116,49.0,0.0,0.0,3.0,0.0
123.0,244,52.0,0.0,0.0,2.0,0.0
123.0,246,229.0,0.0,5.0,31.0,0.1388888888888889
123.0,120,0.0,0.0,0.0,0.0,0.0
123.0,249,339.0,0.0,4.0,26.0,0.13333333333333333
123.0,125,74.0,0.0,3.0,6.0,0.3333333333333333
123.0,127,3.0,0.0,0.0,0.0,0.0
124.0,128,1.0,0.0,0.0,0.0,0.0
124.0,4,89.0,0.0,1.0,7.0,0.125
124.0,261,119.0,0.0,0.0,22.0,0.0
124.0,262,596.0,0.0,4.0,49.0,0.07547169811320754
124.0,263,639.0,0.0,8.0,60.0,0.11764705882352941
124.0,137,467.0,0.0,3.0,27.0,0.1
124.0,12,6.0,0.0,0.0,1.0,0.0
124.0,13,343.0,0.0,3.0,24.0,0.1111111111111111
124.0,140,719.0,0.0,10.0,57.0,0.14925373134328357
124.0,141,849.0,0.0,12.0,68.0,0.15
124.0,142,666.0,0.0,6.0,74.0,0.075
124.0,143,412.0,0.0,10.0,37.0,0.2127659574468085
124.0,144,102.0,0.0,0.0,11.0,0.0
124.0,148,146.0,0.0,2.0,17.0,0.10526315789473684
124.0,151,305.0,0.0,7.0,30.0,0.1891891891891892
124.0,24,107.0,0.0,0.0,11.0,0.0
124.0,152,30.0,0.0,0.0,0.0,0.0
124.0,158,215.0,0.0,1.0,24.0,0.04
124.0,161,683.0,0.0,20.0,86.0,0.18867924528301888
124.0,162,931.0,0.0,9.0,112.0,0.0743801652892562
124.0,163,455.0,0.0,7.0,52.0,0.11864406779661017
124.0,164,460.0,0.0,9.0,58.0,0.13432835820895522
124.0,166,103.0,0.0,3.0,5.0,0.375
124.0,41,112.0,0.0,0.0,6.0,0.0
124.0,42,66.0,0.0,0.0,3.0,0.0
124.0,43,272.0,0.0,4.0,43.0,0.0851063829787234
124.0,170,1030.0,0.0,14.0,97.0,0.12612612612612611
124.0,45,33.0,0.0,0.0,3.0,0.0
124.0,48,854.0,0.0,13.0,67.0,0.1625
124.0,50,310.0,0.0,3.0,32.0,0.08571428571428572
124.0,186,1281.0,0.0,16.0,74.0,0.17777777777777778
124.0,194,1.0,0.0,0.0,0.0,0.0
124.0,68,515.0,0.0,8.0,44.0,0.15384615384615385
124.0,74,138.0,0.0,0.0,9.0,0.0
124.0,75,258.0,0.0,2.0,19.0,0.09523809523809523
124.0,79,469.0,0.0,3.0,53.0,0.05357142857142857
124.0,209,37.0,0.0,1.0,7.0,0.125
124.0,211,107.0,0.0,3.0,12.0,0.2
124.0,87,193.0,0.0,2.0,12.0,0.14285714285714285
124.0,88,105.0,0.0,2.0,12.0,0.14285714285714285
124.0,90,457.0,0.0,7.0,40.0,0.14893617021276595
124.0,224,154.0,0.0,3.0,3.0,0.5
124.0,100,829.0,0.0,8.0,55.0,0.12698412698412698
124.0,229,703.0,0.0,10.0,54.0,0.15625
124.0,230,492.0,0.0,11.0,86.0,0.1134020618556701
124.0,231,385.0,0.0,8.0,32.0,0.2
124.0,232,29.0,0.0,0.0,2.0,0.0
124.0,233,452.0,0.0,6.0,39.0,0.13333333333333333
124.0,234,543.0,0.0,8.0,65.0,0.1095890410958904
124.0,107,691.0,0.0,8.0,38.0,0.17391304347826086
124.0,236,1251.0,0.0,16.0,127.0,0.11188811188811189
124.0,237,1109.0,0.0,15.0,126.0,0.10638297872340426
124.0,238,771.0,0.0,6.0,83.0,0.06741573033707865
124.0,239,730.0,0.0,8.0,89.0,0.08247422680412371
124.0,113,409.0,0.0,7.0,34.0,0.17073170731707318
124.0,114,158.0,0.0,0.0,18.0,0.0
124.0,243,5.0,0.0,0.0,0.0,0.0
124.0,116,52.0,0.0,0.0,3.0,0.0
124.0,244,51.0,0.0,1.0,-1.0,0.0
124.0,246,252.0,0.0,1.0,24.0,0.04
124.0,120,0.0,0.0,0.0,0.0,0.0
124.0,249,378.0,0.0,6.0,39.0,0.13333333333333333
124.0,125,89.0,0.0,1.0,16.0,0.058823529411764705
124.0,127,3.0,0.0,0.0,0.0,0.0
125.0,128,1.0,0.0,0.0,0.0,0.0
125.0,4,88.0,0.0,1.0,7.0,0.125
125.0,261,117.0,0.0,1.0,21.0,0.045454545454545456
125.0,262,594.0,0.0,2.0,51.0,0.03773584905660377
125.0,263,629.0,0.0,8.0,60.0,0.11764705882352941
125.0,137,460.0,0.0,6.0,24.0,0.2
125.0,12,6.0,0.0,0.0,1.0,0.0
125.0,13,343.0,0.0,0.0,27.0,0.0
125.0,140,709.0,0.0,7.0,60.0,0.1044776119402985
125.0,141,840.0,0.0,9.0,71.0,0.1125
125.0,142,648.0,0.0,15.0,65.0,0.1875
125.0,143,400.0,0.0,11.0,36.0,0.23404255319148937
125.0,144,100.0,0.0,2.0,9.0,0.18181818181818182
125.0,148,145.0,0.0,1.0,18.0,0.05263157894736842
125.0,151,301.0,0.0,4.0,33.0,0.10810810810810811
125.0,24,106.0,0.0,0.0,11.0,0.0
125.0,152,30.0,0.0,0.0,0.0,0.0
125.0,158,213.0,0.0,1.0,24.0,0.04
125.0,161,672.0,0.0,11.0,95.0,0.10377358490566038
125.0,162,915.0,0.0,13.0,108.0,0.10743801652892562
125.0,163,445.0,0.0,10.0,49.0,0.1694915254237288
125.0,164,452.0,0.0,7.0,60.0,0.1044776119402985
125.0,166,103.0,0.0,0.0,8.0,0.0
125.0,41,110.0,0.0,1.0,5.0,0.16666666666666666
125.0,42,66.0,0.0,0.0,3.0,0.0
125.0,43,267.0,0.0,5.0,42.0,0.10638297872340426
125.0,170,1010.0,0.0,19.0,92.0,0.17117117117117117
125.0,45,32.0,0.0,1.0,2.0,0.3333333333333333
125.0,48,844.0,0.0,9.0,71.0,0.1125
125.0,50,307.0,0.0,3.0,32.0,0.08571428571428572
125.0,186,1266.0,0.0,15.0,75.0,0.16666666666666666
125.0,194,1.0,0.0,0.0,0.0,0.0
125.0,68,510.0,0.0,3.0,49.0,0.057692307692307696
125.0,74,137.0,0.0,1.0,8.0,0.1111111111111111
125.0,75,254.0,0.0,4.0,17.0,0.19047619047619047
125.0,79,460.0,0.0,7.0,49.0,0.125
125.0,209,37.0,0.0,0.0,8.0,0.0
125.0,211,105.0,0.0,2.0,13.0,0.13333333333333333
125.0,87,192.0,0.0,1.0,13.0,0.07142857142857142
125.0,88,102.0,0.0,3.0,11.0,0.21428571428571427
125.0,90,452.0,0.0,4.0,43.0,0.0851063829787234
125.0,224,154.0,0.0,0.0,6.0,0.0
125.0,100,817.0,0.0,11.0,52.0,0.1746031746031746
125.0,229,690.0,0.0,13.0,51.0,0.203125
125.0,230,477.0,0.0,13.0,84.0,0.13402061855670103
125.0,231,380.0,0.0,5.0,35.0,0.125
125.0,232,28.0,0.0,1.0,1.0,0.5
125.0,233,443.0,0.0,7.0,38.0,0.15555555555555556
125.0,234,534.0,0.0,7.0,66.0,0.0958904109589041
125.0,107,681.0,0.0,10.0,36.0,0.21739130434782608
125.0,236,1240.0,0.0,11.0,132.0,0.07692307692307693
125.0,237,1085.0,0.0,20.0,121.0,0.14184397163120568
125.0,238,756.0,0.0,13.0,76.0,0.14606741573033707
125.0,239,724.0,0.0,5.0,92.0,0.05154639175257732
125.0,113,404.0,0.0,5.0,36.0,0.12195121951219512
125.0,114,155.0,0.0,2.0,16.0,0.1111111111111111
125.0,243,5.0,0.0,0.0,0.0,0.0
125.0,116,52.0,0.0,0.0,3.0,0.0
125.0,244,51.0,0.0,0.0,0.0,0.0
125.0,246,249.0,0.0,3.0,22.0,0.12
125.0,120,0.0,0.0,0.0,0.0,0.0
125.0,249,373.0,0.0,4.0,41.0,0.08888888888888889
125.0,125,87.0,0.0,2.0,15.0,0.11764705882352941
125.0,127,3.0,0.0,0.0,0.0,0.0
126.0,128,1.0,0.0,0.0,0.0,0.0
126.0,4,88.0,0.0,0.0,8.0,0.0
126.0,261,116.0,0.0,1.0,21.0,0.045454545454545456
126.0,262,583.0,0.0,11.0,42.0,0.20754716981132076
126.0,263,618.0,0.0,10.0,58.0,0.14705882352941177
126.0,137,452.0,0.0,8.0,22.0,0.26666666666666666
126.0,12,6.0,0.0,0.0,1.0,0.0
126.0,13,340.0,0.0,3.0,24.0,0.1111111111111111
126.0,140,697.0,0.0,9.0,58.0,0.13432835820895522
126.0,141,828.0,0.0,11.0,69.0,0.1375
126.0,142,636.0,0.0,10.0,70.0,0.125
126.0,143,395.0,0.0,5.0,42.0,0.10638297872340426
126.0,144,100.0,0.0,0.0,11.0,0.0
126.0,148,141.0,0.0,3.0,16.0,0.15789473684210525
126.0,151,296.0,0.0,4.0,33.0,0.10810810810810811
126.0,24,105.0,0.0,1.0,10.0,0.09090909090909091
126.0,152,29.0,0.0,1.0,-1.0,0.0
126.0,158,210.0,0.0,3.0,22.0,0.12
126.0,161,647.0,0.0,22.0,84.0,0.20754716981132076
126.0,162,898.0,0.0,17.0,104.0,0.14049586776859505
126.0,163,436.0,0.0,9.0,50.0,0.15254237288135594
126.0,164,445.0,0.0,6.0,61.0,0.08955223880597014
126.0,166,101.0,0.0,2.0,6.0,0.25
126.0,41,109.0,0.0,0.0,6.0,0.0
126.0,42,65.0,0.0,1.0,2.0,0.3333333333333333
126.0,43,260.0,0.0,7.0,40.0,0.14893617021276595
126.0,170,995.0,0.0,13.0,98.0,0.11711711711711711
126.0,45,32.0,0.0,0.0,3.0,0.0
126.0,48,831.0,0.0,11.0,69.0,0.1375
126.0,50,304.0,0.0,1.0,34.0,0.02857142857142857
126.0,186,1258.0,0.0,7.0,83.0,0.07777777777777778
126.0,194,1.0,0.0,0.0,0.0,0.0
126.0,68,504.0,0.0,6.0,46.0,0.11538461538461539
126.0,74,136.0,0.0,0.0,9.0,0.0
126.0,75,254.0,0.0,0.0,21.0,0.0
126.0,79,454.0,0.0,5.0,51.0,0.08928571428571429
126.0,209,36.0,0.0,1.0,7.0,0.125
126.0,211,103.0,0.0,2.0,13.0,0.13333333333333333
126.0,87,192.0,0.0,0.0,14.0,0.0
126.0,88,101.0,0.0,1.0,13.0,0.07142857142857142
126.0,90,447.0,0.0,3.0,44.0,0.06382978723404255
126.0,224,154.0,0.0,0.0,6.0,0.0
126.0,100,808.0,0.0,7.0,56.0,0.1111111111111111
126.0,229,679.0,0.0,10.0,54.0,0.15625
126.0,230,459.0,0.0,15.0,82.0,0.15463917525773196
126.0,231,374.0,0.0,5.0,35.0,0.125
126.0,232,28.0,0.0,0.0,2.0,0.0
126.0,233,438.0,0.0,4.0,41.0,0.08888888888888889
126.0,234,523.0,0.0,10.0,63.0,0.136986301369863
126.0,107,669.0,0.0,10.0,36.0,0.21739130434782608
126.0,236,1224.0,0.0,15.0,128.0,0.1048951048951049
126.0,237,1068.0,0.0,16.0,125.0,0.11347517730496454
126.0,238,750.0,0.0,5.0,84.0,0.056179775280898875
126.0,239,715.0,0.0,9.0,88.0,0.09278350515463918
126.0,113,398.0,0.0,6.0,35.0,0.14634146341463414
126.0,114,154.0,0.0,1.0,17.0,0.05555555555555555
126.0,243,5.0,0.0,0.0,0.0,0.0
126.0,116,52.0,0.0,0.0,3.0,0.0
126.0,244,50.0,0.0,1.0,-1.0,0.0
126.0,246,248.0,0.0,1.0,24.0,0.04
126.0,120,0.0,0.0,0.0,0.0,0.0
126.0,249,367.0,0.0,6.0,39.0,0.13333333333333333
126.0,125,84.0,0.0,3.0,14.0,0.17647058823529413
126.0,127,3.0,0.0,0.0,0.0,0.0
127.0,128,1.0,0.0,0.0,0.0,0.0
127.0,4,97.0,0.0,0.0,9.0,0.0
127.0,261,136.0,0.0,2.0,20.0,0.09090909090909091
127.0,262,628.0,0.0,8.0,46.0,0.14814814814814814
127.0,263,681.0,0.0,6.0,63.0,0.08695652173913043
127.0,137,486.0,0.0,3.0,35.0,0.07894736842105263
127.0,12,14.0,0.0,0.0,8.0,0.0
127.0,13,365.0,0.0,4.0,25.0,0.13793103448275862
127.0,140,751.0,0.0,10.0,55.0,0.15384615384615385
127.0,141,889.0,0.0,10.0,61.0,0.14084507042253522
127.0,142,708.0,0.0,8.0,74.0,0.0975609756097561
127.0,143,437.0,0.0,2.0,43.0,0.044444444444444446
127.0,144,113.0,0.0,2.0,13.0,0.13333333333333333
127.0,148,153.0,0.0,1.0,12.0,0.07692307692307693
127.0,151,320.0,0.0,5.0,26.0,0.16129032258064516
127.0,24,111.0,0.0,1.0,6.0,0.14285714285714285
127.0,152,32.0,0.0,0.0,3.0,0.0
127.0,158,228.0,0.0,1.0,18.0,0.05263157894736842
127.0,161,733.0,0.0,17.0,88.0,0.1619047619047619
127.0,162,984.0,0.0,12.0,87.0,0.12121212121212122
127.0,163,520.0,0.0,10.0,84.0,0.10638297872340426
127.0,164,508.0,0.0,7.0,65.0,0.09722222222222222
127.0,166,109.0,0.0,2.0,8.0,0.2
127.0,41,115.0,0.0,1.0,6.0,0.14285714285714285
127.0,42,68.0,0.0,0.0,3.0,0.0
